date,price,kospi지수,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,전일대비kospi차이,kospi일일등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-07-06,33000,2292.01,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-49.77,-2.13,2.17,9.99,0.9,2330.11,2332.14,2290.33,410732,8919472,1804225454,3745.17,334.34,1831.31,2113.85,2148.59,0,0,1,0
2022-07-07,33000,2334.27,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,42.26,1.84,2.13,10.18,0.92,2308.97,2344.14,2307.9,340173,7652636,1837885178,3763.92,338.74,1861.44,2108.96,2145.24,0,0,1,0
2022-07-08,33000,2350.61,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,16.34,0.7,2.11,10.25,0.93,2352.49,2367.84,2348.74,411425,7008118,1850893574,3752.24,339.04,1872.62,2102.49,2140.28,0,0,0,1
2022-07-11,33000,2340.27,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-10.34,-0.44,2.12,10.2,0.92,2357.43,2363.26,2337.82,377108,6301234,1843259953,3728.35,334.12,1819.08,2090.82,2131.28,0,0,1,0
2022-07-12,32500,2317.76,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-22.51,-0.96,2.14,10.11,0.91,2330.88,2333.02,2303.74,379308,6369258,1824994120,3738.49,331.36,1779.85,2082.1,2124.27,0,0,1,0
2022-07-13,32000,2328.61,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,10.85,0.47,2.13,10.15,0.92,2324.45,2341.19,2312.49,308806,5998501,1832979142,3791.61,331.6,1812.97,2073.11,2117.16,0,0,0,1
2022-07-14,32000,2322.32,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-6.29,-0.27,2.14,10.13,0.92,2316.41,2338.29,2307.69,349138,6539857,1829593432,3767.17,330.46,1814.62,2061.81,2108.96,0,0,1,0
2022-07-15,31500,2330.98,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,8.66,0.37,2.13,10.17,0.92,2335.12,2337.3,2293.45,319675,7383211,1837255296,3733.89,328.46,1772.9,2049.04,2099.72,,,,
2022-07-18,30000,2375.25,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,44.27,1.9,2.09,10.36,0.94,2350.48,2376.5,2344.12,324357,7104661,1873107660,3710.54,333.94,1811.46,2026.25,2082.11,0,0,0,1
2022-07-19,29000,2370.97,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-4.28,-0.18,2.09,10.34,0.94,2367.52,2372.74,2359.59,339378,6556191,1869397060,3778.66,336.58,1824.03,2013.01,2072.42,,,,
2022-07-20,29000,2386.85,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,15.88,0.67,2.08,10.41,0.94,2406.29,2410.06,2382.65,333329,7434804,1881643043,3733.04,339.08,1843.06,2002.16,2063.99,0,0,1,0
2022-07-21,29000,2409.16,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,22.31,0.93,2.06,10.51,0.95,2387.91,2411.96,2387.91,295624,6309071,1899062118,3736.48,343.4,1849.07,1989.93,2055.28,0,0,0,1
2022-07-22,29200,2393.14,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-16.02,-0.66,2.07,10.44,0.95,2405.37,2417.91,2391.48,381597,6973851,1886496918,3713.74,341.22,1834.26,1977.25,2046.01,0,0,0,1
2022-07-25,29200,2403.69,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,10.55,0.44,2.06,10.48,0.95,2385.65,2412.47,2385.65,323091,5959859,1894263511,3728.94,342.68,1845,1948.86,2024.7,,,,
2022-07-26,29000,2412.96,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,9.27,0.39,2.06,10.52,0.95,2397.27,2415.39,2395.17,415671,6240741,1901214430,3756.28,344.27,1846.45,1936.63,2015.01,0,0,0,1
2022-07-27,28900,2415.53,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2.57,0.11,2.05,10.54,0.95,2412.52,2415.53,2396.19,333588,7049803,1903522364,3742.26,343.26,1850.61,1926.81,2006.74,1,0,0,1
2022-07-28,30000,2435.27,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,19.74,0.82,2.04,10.62,0.96,2437.57,2443.43,2429.07,491073,9196435,1919419877,3727.51,345.53,1832.56,1916.88,1998.46,0,0,1,0
2022-07-29,30000,2451.5,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,16.23,0.67,2.02,10.69,0.97,2453.53,2463.05,2442.01,499369,10256338,1931903737,3736.33,348.87,1863.7,1907.31,1991.04,0,0,1,0
2022-08-01,30000,2452.25,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,0.75,0.03,2.02,10.69,0.97,2444.05,2461.4,2437.13,487160,7509598,1932452046,3691.87,346.83,1864.11,1889.82,1976.46,,,,
2022-08-02,29000,2439.62,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-12.63,-0.52,2.03,10.64,0.96,2451,2451.07,2428.76,549924,7266264,1922819214,3713.82,344.88,1853.05,1881.75,1969.64,0,0,1,0
2022-08-03,29000,2461.45,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,21.83,0.89,2.01,10.74,0.97,2438.56,2461.45,2433.12,475302,6751539,1939571960,3760.05,345.72,1863.82,1874.05,1963.18,0,0,1,0
2022-08-04,29000,2473.11,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,11.66,0.47,2.01,10.79,0.98,2478.44,2478.95,2465.32,399965,7506315,1948549233,3718.46,346.4,1898.46,1866.41,1956.93,0,0,1,0
2022-08-05,29000,2490.8,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,17.69,0.72,1.99,10.87,0.98,2481.43,2497.58,2480.05,409776,7561092,1962992758,3748.38,347.46,1896.21,1859.17,1950.56,0,0,1,0
2022-08-08,29000,2493.1,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,2.3,0.09,1.99,10.88,0.99,2481.17,2494,2477.76,418234,7613758,1964010918,3809.02,351.79,1870.9,1842.61,1935.96,,,,
2022-08-09,29000,2503.46,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,10.36,0.42,1.98,10.93,0.99,2493.57,2506.49,2481.36,454364,8940803,1971839855,3933.52,354.43,1885.41,1834.04,1928.2,0,0,1,0
2022-08-10,29000,2480.88,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-22.58,-0.9,2,10.83,0.98,2493.7,2494.15,2478.21,479467,9029482,1953610456,3918.82,353.49,1878.94,1825.12,1920.46,0,0,1,0
2022-08-11,29000,2523.78,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,42.9,1.73,1.96,11.02,1,2507.74,2523.78,2506.41,505246,9710840,1986815489,3919.95,356.71,1912.4,1815.48,1911.58,0,0,0,1
2022-08-12,29000,2527.94,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,4.16,0.16,1.96,11.04,1,2519.66,2533.2,2514.31,445547,8028577,1990518588,3899.17,358.53,1909.56,1805.86,1902.96,,,,
2022-08-16,30000,2533.52,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,5.58,0.22,1.96,11.06,1,2543.05,2546.35,2532.2,398335,8064107,1995548135,3903.73,357.43,1902.49,1781.36,1880.12,0,0,1,0
2022-08-17,30000,2516.47,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-17.05,-0.67,1.97,10.99,0.99,2536.57,2543.15,2512.01,418053,7153680,1982238266,3897.67,356,1903.72,1771.95,1870.89,0,0,1,0
2022-08-18,29100,2508.05,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-8.42,-0.33,1.98,10.95,0.99,2499.3,2515.37,2488.09,381628,7105985,1976095948,3934.76,355.07,1878.09,1764.38,1863.53,0,0,1,0
2022-08-19,28000,2492.69,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-15.36,-0.61,1.99,10.88,0.99,2510.72,2510.72,2492.69,459835,7138648,1963842895,3933.79,354.45,1856.85,1757.86,1857.23,0,0,1,0
2022-08-22,28000,2462.5,1.610169492,1.466666667,664000,877,100,531000,745,58,45,129.5,0.1,-0.7,-2.5,2.7,-4.7,0.1,-2,-0.23,99.3,-0.2,1.9,-0.2,123.1,0.7,-0.5,0.3,0.3,1,1.3,4.1,0,102.3,0.5,128.4,0.5,2,0.2,2.9,0,0.3,99.3,100.2,108.62,110.35,114.48,110.92,116.74,118.21,95.47,126.83,123.5,106.66,120.55,103.11,110.83,119.8,102.73,126.88,124,108.12,83,85,90,83,82,47,47,51,46,43,83,83,90,81,80,58,58,62,53,52,110,113,123,114,103,92,93,106,96,84,89,-30.19,-1.21,2.01,10.75,0.97,2467.38,2475.77,2457.08,422552,6108019,1940547399,3893.97,353.24,1825.57,1746.84,1846.57,0,0,0,1
